-6.343206688809491567e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.878485823905854168e+00,nan,nan,nan,nan,nan,-5.583388218710063633e+00,nan,-5.485251021508155134e+00,nan,nan,nan,nan,nan,-5.191914187755135579e+00,nan,-5.094630006136473099e+00,nan,nan,nan,nan,nan,nan,-4.757365033903449891e+00,nan,nan,nan,-4.568180670597087989e+00,nan,nan,nan,nan,-4.337899365231238313e+00,nan,-4.248552790869693396e+00,nan,nan,-4.118584878651167180e+00,nan,nan,nan,nan,nan,-3.878772488387260520e+00,nan,nan,nan,nan,-3.707348048856286660e+00,nan,nan,nan,nan,-3.568293253028872236e+00,-3.544517708275426227e+00,nan,nan,-3.480634846735411791e+00,nan,nan,nan,nan,nan,nan,nan,-3.347141883689169983e+00,nan,nan,nan,nan,-3.265729940477037907e+00,nan,-3.228113175521677647e+00,-3.207697102366794617e+00,-3.186074085576688475e+00,nan,-3.138897680166564008e+00,nan,nan,nan,-3.027583409743320519e+00,nan,-2.963299430666388457e+00,nan,nan,-2.856687883877025325e+00,-2.818634917551553709e+00,nan,nan,nan,nan,nan,nan,-2.523579810925249411e+00,nan,nan,nan,-2.338144783507368984e+00,nan,nan,nan,-2.145042225162160143e+00,-2.095926554432022471e+00,nan,nan,nan,nan,nan,nan,-1.747438423102894545e+00,nan,nan,nan,nan,nan,nan,-1.401606046063703204e+00,nan,-1.305802063236588317e+00,nan,nan,-1.166525886063358053e+00,nan,-1.077429946955952955e+00,nan,-9.919453706611874866e-01,nan,-9.105071746609054717e-01,nan,nan,nan,nan,nan,nan,nan,-6.281743645470045934e-01,nan,nan,nan,nan,nan,nan,nan,-3.949857791995517453e-01,nan,nan,-3.080897122600690929e-01,-2.781017105068683271e-01,nan,nan,nan,nan,nan,nan,nan,nan,3.194007523230144724e-02,nan,nan,nan,nan,nan,nan,3.283059179579154163e-01,3.738239416807595528e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.538994561945960626e-01,nan,9.529808790843801170e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.402160016834103073e+00,nan,nan,1.552121882882737225e+00,1.602084782905122795e+00,nan,nan,nan,nan,nan,1.901483090361181905e+00,nan,nan,nan,nan,nan,nan,nan,2.299618777859926855e+00,nan,nan,2.448653665186358186e+00,nan,nan,2.597574351774695423e+00,nan,nan,nan,nan,2.845571963651595482e+00,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.285728710117314488e+00,nan,1.302793804755048246e+00,nan,1.320090696524402807e+00,nan,nan,nan,nan,nan,nan,1.384604834031660348e+00,nan,nan,nan,nan,1.436319862929481772e+00,nan,1.458840548905960155e+00,nan,nan,1.495106303112131441e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.900849524529565349e+00,nan,nan,nan,2.025211900862868397e+00,nan,nan,nan,2.168248099195484002e+00,nan,nan,2.287023191643942965e+00,nan,2.371002830714376231e+00,nan,nan,nan,nan,nan,nan,2.686736286794839668e+00,2.733653347631102015e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.160302899930794052e+00,nan,nan,nan,3.345453625975755685e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.757702589743279642e+00,3.792857445974969544e+00,nan,3.859104722215379812e+00,nan,3.919722571998343508e+00,nan,nan,3.999769359161868376e+00,nan,4.045806726588525137e+00,4.066631688199286998e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.093842492514443876e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.854753622045898886e+00,nan,nan,nan,nan,nan,nan,nan,3.557187142767807675e+00,3.516813118693562057e+00,3.476078352182943032e+00,nan,nan,3.352724931189565716e+00,nan,nan,nan,3.189297561755302990e+00,nan,3.109817217689335056e+00,nan,nan,2.995608493031938657e+00,nan,nan,nan,nan,2.824721894682622914e+00,nan,nan,nan,2.710672177472749134e+00,nan,nan,nan,nan,nan,2.582135875784632439e+00,nan,2.550404486824410011e+00,nan,nan,nan,nan,nan,2.484515745708823609e+00,nan,nan,2.465642268207560495e+00,2.461099758417287120e+00,nan,nan,nan,2.450407185574564828e+00,nan,2.448939270049447003e+00,nan,2.449638071931022232e+00,nan,nan,nan,2.456461831866885159e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.490608751662812370e+00,nan,nan,2.505894774553655946e+00,2.511298428640010627e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,-3.636237588167932522e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.043800415439523288e+00,-2.994652092291466783e+00,nan,nan,nan,nan,-2.749414611705575329e+00,nan,-2.651622188501881805e+00,nan,-2.554058966523192531e+00,nan,-2.456774783269126683e+00,nan,nan,nan,-2.263304840385701677e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.791122446045235739e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.356920867091130356e+00,nan,nan,nan,nan,nan,-1.134429497662536646e+00,nan,-1.069492825290200511e+00,nan,nan,-9.819904318853917013e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.781488758431764019e-01,nan,nan,nan,-6.095646655661050017e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.765607936323516231e-02,nan,nan,nan,nan,2.058277515922846690e-01,nan,nan,nan,nan,4.439891140934393299e-01,nan,nan,nan,6.408675109607677722e-01,nan,nan,nan,nan,nan,nan,9.902186869410803949e-01,nan,1.089444559181697469e+00,nan,nan,nan,1.284400920399373147e+00,1.332053160329497610e+00,1.379138052670215941e+00,nan,nan,nan,1.560425276610132972e+00,1.603648685621206882e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.009680859019081112e+00,2.040538869819364720e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.359753513059216878e+00,nan,nan,nan,nan,nan,nan,nan,2.631254867221194171e+00,nan,nan,nan,nan,nan,2.877219828439268046e+00,nan,nan,nan,nan,nan,3.151694092017060633e+00,nan,3.247349691574588526e+00,nan,3.344377450366179616e+00,3.393295846877056654e+00,3.442432813161013350e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.140000065903487680e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.638981288321081031e+00,nan,nan,nan,nan,4.887766853826143176e+00,nan,nan,nan,nan,nan,nan,nan,5.285047739784287657e+00,5.334655976357339568e+00,5.384254906380809835e+00,nan,nan,nan,nan,5.632129672516832386e+00,nan
nan,nan,nan,8.495468842519664221e-02,nan,8.932667598852413182e-02,9.538982511065165204e-02,nan,nan,nan,nan,nan,1.433305709921147697e-01,nan,nan,nan,nan,1.878987545881012078e-01,nan,nan,nan,nan,nan,2.467707975669922171e-01,nan,nan,nan,nan,nan,nan,3.269553510734534707e-01,nan,3.530790852215390796e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.514306616792334692e-01,nan,7.045005793265712857e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.000097146385985125e+00,1.038656879144423062e+00,1.078265089963533985e+00,nan,1.160421938102642381e+00,nan,1.246094936494807071e+00,nan,1.334735427070793179e+00,1.379986096544393526e+00,nan,nan,1.518585333985340791e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.177302673166257474e+00,nan,nan,nan,nan,nan,2.436521245980112660e+00,nan,2.515403587599754243e+00,nan,nan,2.624706493165471333e+00,nan,nan,nan,nan,nan,nan,nan,2.855369795692496382e+00,2.877655773779026482e+00,nan,nan,2.935773326078515488e+00,2.952255626398357258e+00,2.967304880361103514e+00,nan,2.993127502574207455e+00,nan,nan,3.021212204129568590e+00,nan,nan,3.036452985508774294e+00,nan,nan,nan,3.036289983327884467e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.860132001117054568e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.225782817978755102e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.864729913619715518e+00,nan,nan,nan,nan,1.688424279749143997e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.451149117909485975e+00,nan,nan,nan,nan,nan,nan,nan,1.333821495379275968e+00,nan,nan,1.309149577636200323e+00,1.302875162553572386e+00,1.297491315398062950e+00,nan,nan,nan,1.283897321704734251e+00,1.282256232765067727e+00,nan,nan,1.280884838533322467e+00,nan,nan,nan,1.286002466170627301e+00,nan,1.290975548372610859e+00,nan,nan,nan,1.304724845068717443e+00,nan,1.313164306336161102e+00,nan,nan,nan,1.332486501035460069e+00,1.337743821744159733e+00,nan,1.348686759704839755e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.648842088487882940e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.911172702999635931e+00,-4.862086367691552447e+00,nan,nan,nan,nan,nan,-4.568448677282705539e+00,nan,nan,nan,nan,nan,nan,-4.228944460969485952e+00,nan,nan,nan,nan,nan,-3.942928800107876164e+00,nan,nan,nan,nan,-3.711026944443356346e+00,-3.665683762296792381e+00,nan,-3.576337187935236361e+00,-3.532424123002873451e+00,nan,nan,nan,nan,-3.322560487722752587e+00,nan,nan,-3.206556885452797712e+00,-3.169921616667329634e+00,-3.134406434170037947e+00,-3.100069118294159765e+00,-3.066962416226520105e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.690266989025204669e+00,nan,nan,nan,nan,-2.610954231893656718e+00,nan,nan,nan,-2.535481499432331809e+00,-2.513858482642225667e+00,nan,nan,nan,-2.413915715662254602e+00,nan,nan,nan,-2.291083827731925648e+00,-2.256859974734073404e+00,nan,-2.184472280942562517e+00,nan,nan,nan,nan,nan,-1.940121380261028872e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.293904431292405066e-01,nan,nan,nan,nan,nan,-4.493418464778193844e-01,nan,nan,nan,nan,nan,nan,nan,-1.243283058612300040e-01,nan,nan,nan,nan,nan,7.489924918774157336e-02,nan,1.345135220784355323e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.248061173699582138e-01,4.562996118378037091e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.258345158584889933e-01,nan,nan,nan,nan,1.046039544615222194e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.575591727051491864e+00,1.625196482018842481e+00,nan,nan,nan,nan,1.874415100601382722e+00,nan,nan,2.024375712932253268e+00,nan,nan,2.174360445271865228e+00,nan,nan,nan,nan,nan,2.473976845824872317e+00,nan,nan,nan,2.673341667689459467e+00,nan,nan,nan,nan,nan,2.971834380794389663e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.418615285749189159e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.458557396635056014e+00,1.469767087886757473e+00,nan,nan,nan,nan,1.514076510769921224e+00,1.522518733092028675e+00,nan,nan,nan,nan,nan,nan,1.584229069191509520e+00,nan,1.603090835918880241e+00,nan,nan,nan,nan,1.653671931728629030e+00,1.664501461710915065e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.807373747943852083e+00,nan,1.839742206481917330e+00,nan,1.874760054018464128e+00,nan,nan,nan,nan,nan,1.998922137884124650e+00,nan,nan,nan,nan,nan,nan,2.188870628461320411e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.515204785501572893e+00,nan,nan,nan,nan,2.731067973737921761e+00,nan,nan,nan,nan,2.961834941488731943e+00,nan,nan,3.103848098420034063e+00,nan,nan,nan,nan,nan,3.388484493788423979e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.832853792647240798e+00,3.872854582700099080e+00,3.911736134266882381e+00,nan,nan,nan,nan,nan,4.118311336494611119e+00,nan,nan,nan,nan,nan,4.273988320446155065e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.429144750208080517e+00,nan,nan,nan,nan,4.432622529995011718e+00,nan,nan,nan,nan,nan,nan,nan,4.357354799938478074e+00,nan,nan,4.301835016295025405e+00,4.279975471351039396e+00,nan,nan,4.204609509368346210e+00,nan,nan,nan,nan,4.049164370733744356e+00,nan,nan,nan,nan,3.864620663497350339e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.223790086889569029e+00,nan,3.152095755359629159e+00,nan,3.084756826416271025e+00,nan,3.022342122929079444e+00,nan,nan,nan,nan,2.890293781064304568e+00,2.868172472109588256e+00,nan,2.828204643975211763e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.682530000251476032e+00,nan,nan,nan,2.677120863907077375e+00,nan,2.677819665788652603e+00,2.678894170917545114e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.714044667966343916e+00,nan,2.723719577636717570e+00,nan,nan,nan,nan,2.750684276661851335e+00,nan,2.762355003472807269e+00,nan,2.774426008729788506e+00,nan,nan,nan,nan,nan,2.812509723324385202e+00,nan,2.825686584966387471e+00,nan
nan,nan,-4.271148006238821182e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.276477423735339567e+00,nan,nan,nan,-3.077033675305097749e+00,nan,nan,-2.927247898083996436e+00,-2.877284998053610376e+00,nan,nan,nan,nan,-2.627325202578953078e+00,nan,nan,nan,-2.427505761655235350e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.141624424213268041e+00,-1.109247124069623114e+00,nan,nan,nan,nan,-9.587577334421419906e-01,-9.301773359667303565e-01,-9.018001125564119036e-01,nan,nan,nan,nan,nan,nan,nan,nan,-6.326687828774300026e-01,-5.990495770064850900e-01,-5.643791816137582185e-01,nan,nan,nan,nan,-3.744652114064338511e-01,-3.332177445050950593e-01,nan,nan,nan,nan,nan,nan,-1.936105192969430483e-02,nan,nan,1.250282006187861672e-01,nan,nan,2.727626239994052071e-01,3.224734214587233194e-01,nan,4.222753079366121653e-01,nan,nan,nan,nan,nan,7.213981535926070610e-01,nan,nan,nan,nan,nan,nan,nan,1.106864356807519378e+00,nan,nan,nan,nan,nan,1.372632378229366568e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.702420294577037474e+00,nan,nan,1.788068040724718699e+00,nan,nan,1.860910970410405652e+00,1.882533987200511794e+00,nan,nan,nan,1.958006719661836703e+00,nan,1.990840984242980172e+00,nan,nan,nan,nan,nan,2.084417150801978647e+00,2.101008061686285622e+00,nan,nan,nan,nan,nan,nan,nan,2.268230693310385515e+00,nan,nan,nan,2.382184933690004058e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.836136162983506903e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.243017555431399135e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.013184571480080010e+00,nan,nan,nan,nan,nan,nan,nan,4.405666869797949303e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.997189976224553298e+00,nan,nan,nan
nan,nan,-4.624353209735422299e-01,-4.657438746646219707e-01,-4.638519170902657973e-01,nan,nan,-4.489634997517600867e-01,nan,-4.370543631336402113e-01,nan,nan,nan,-4.134838174740736449e-01,nan,nan,nan,-3.916308212971998937e-01,nan,-3.816028087304192407e-01,nan,nan,nan,nan,-3.600126258001609125e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.403782625588351873e-01,nan,-3.430425900525888028e-01,nan,nan,nan,-3.566365837486400459e-01,-3.620204309042607260e-01,nan,nan,nan,nan,nan,nan,nan,nan,-4.566025781870822198e-01,nan,nan,-5.102943862603069869e-01,-5.309851937932806853e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.149084770433230318e-01,-8.502513747187508963e-01,nan,nan,nan,-1.000811533230659744e+00,-1.040282881422573968e+00,nan,nan,nan,nan,nan,-1.284928086329575780e+00,-1.326079234523465988e+00,nan,nan,nan,-1.488091509660810274e+00,nan,nan,nan,nan,nan,nan,nan,-1.778255357417846350e+00,nan,-1.839161897115178634e+00,nan,nan,nan,nan,nan,nan,-2.003344533978386632e+00,nan,-2.035308988844402034e+00,nan,nan,nan,nan,nan,-2.091618913280692826e+00,nan,nan,nan,nan,-2.095598253859594973e+00,-2.091957471891773057e+00,nan,nan,nan,-2.063053694857428511e+00,nan,-2.040072533561863022e+00,nan,nan,nan,nan,-1.957626003740609244e+00,nan,nan,nan,nan,-1.838860854922181431e+00,nan,nan,-1.750099037756702502e+00,nan,nan,nan,nan,nan,-1.535667304383790732e+00,nan,nan,nan,-1.369689709782735632e+00,-1.325972275054416727e+00,-1.281530589452782865e+00,nan,nan,nan,nan,-1.051297215472115409e+00,-1.004171543680929091e+00,nan,nan,nan,nan,nan,nan,-6.718148305246075536e-01,-6.246476631724230399e-01,-5.777306023361608034e-01,nan,nan,nan,nan,nan,nan,-2.619971462556969777e-01,nan,nan,-1.374103583143537755e-01,nan,nan,-2.177314361759929290e-02,nan,nan,nan,1.166443427249133913e-01,nan,nan,nan,2.363541523226101726e-01,nan,nan,nan,nan,nan,nan,nan,4.244433934748518822e-01,nan,4.624272242974084013e-01,4.802867550502918359e-01,4.974450718329969656e-01,5.139413244436961126e-01,nan,nan,5.598313979197716561e-01,nan,nan,nan,nan,nan,nan,nan,nan,6.726858122077864488e-01,nan,nan,nan,nan,nan,nan,nan,7.529574820381805811e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.394673578235153366e-01,nan,8.556730314673572924e-01,nan,nan,8.795223297978432830e-01,nan,8.951660847164447654e-01
nan,nan,nan,nan,nan,nan,nan,-4.148728476432000711e+00,-4.099390856892073387e+00,nan,nan,nan,nan,nan,-3.803768295834034863e+00,nan,nan,nan,nan,nan,nan,nan,-3.411008365023187494e+00,-3.362086228395660736e+00,nan,-3.264402822121894143e+00,nan,nan,nan,nan,nan,-2.973104266265982787e+00,nan,nan,nan,nan,nan,-2.686083300003354601e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.796023261730422149e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.467195243163161633e+00,nan,nan,-1.417277500713679084e+00,nan,-1.386221132461467054e+00,-1.370880424190969782e+00,nan,nan,nan,nan,nan,nan,-1.251851716023477890e+00,nan,nan,-1.186901131564041423e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.423734580533530636e-01,nan,nan,nan,-6.792498434311211586e-01,nan,nan,nan,-5.018615480428439968e-01,nan,-4.090885543991006346e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.288230363953054625e-01,2.787707800039015416e-01,nan,nan,nan,nan,nan,5.746554134344967757e-01,nan,nan,nan,nan,nan,8.547040100859178979e-01,8.988315125422470242e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.581275680298647845e+00,1.609856077774059369e+00,nan,nan,nan,1.728851973933695385e+00,1.760345468401540936e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.088347540601105834e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.490100327949174908e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.078604105987233108e+00,3.128513891251931245e+00,nan,3.228434018178950815e+00,3.278423546911243491e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.623453975716401487e+00,4.673062212289453399e+00,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.640716785622522433e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.077722966799109283e+00,1.111750265854669184e+00,nan,nan,nan,nan,1.298927108709273526e+00,nan,nan,nan,1.466756955240546612e+00,nan,nan,1.600648115290133067e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.070889059798407761e+00,nan,2.165688294075849285e+00,nan,nan,nan,2.352322781819030428e+00,nan,2.443047339847702837e+00,2.487489025449336477e+00,nan,2.574116010765047591e+00,nan,2.657183264725852201e+00,nan,nan,nan,nan,2.845368511911210874e+00,nan,nan,2.942640808573222522e+00,nan,nan,nan,nan,3.076031814438236367e+00,nan,nan,nan,nan,nan,3.187966899106843499e+00,nan,3.213789521319947440e+00,nan,nan,3.241874222875308575e+00,nan,nan,nan,nan,3.260013347416080176e+00,nan,nan,nan,nan,nan,nan,3.222104387473087694e+00,nan,nan,3.181684272017091697e+00,nan,3.146353558450687871e+00,nan,3.104304943429653019e+00,nan,nan,nan,nan,2.970934651569818286e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.609698208704051225e+00,nan,2.528589418119186583e+00,nan,nan,2.405235997125809266e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.011768125113670536e+00,nan,nan,nan,nan,nan,1.817451545258906398e+00,nan,nan,1.738183726616572278e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.576314801548548861e+00,1.564827134516572960e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.504559340450474680e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.517938253026625439e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.575013748740464958e+00,nan,nan,nan,nan,nan,1.611169784893154544e+00,1.617490080813989373e+00,nan,nan,nan,nan,1.650016057045001094e+00,nan
